#;domain;problem;run-on;heuristic;search-strategy;tot-time;search-time;peak-memory (KB);generated;evaluated;expanded;%expanded;coverage;length;cost;%used;solution-quality;dead-ends;success (1-success, 0-failure)
;din phil;instance 1;Gurpreet;add;eager_greedy;0.0100507s;0.0029334s;56128;90;82;41;45,56%;;22;22;53,66%;1;20;1
;din phil;instance 2;Gurpreet;add;eager_greedy;0.0069334s;0.0030344s;56260;187;168;55;29,41%;;33;33;60,00%;1;43;1
;din phil;instance 3;Gurpreet;add;eager_greedy;0.0238889s;0.0170393s;56272;404;327;86;21,29%;;44;44;51,16%;1;101;1
;din phil;instance 4;Gurpreet;add;eager_greedy;0.0304172s;0.0202531s;56392;905;609;151;16,69%;;55;55;36,42%;1;215;1
;din phil;instance 5;Gurpreet;add;eager_greedy;0.0379332s;0.0292047s;56392;2363;1140;318;13,46%;;66;66;20,75%;1;458;1
;din phil;instance 6;Gurpreet;add;eager_greedy;0.0704992s;0.062507s;56524;7018;2315;791;11,27%;;77;77;9,73%;1;1015;1
;din phil;instance 7;Gurpreet;add;eager_greedy;0.864016s;0.852049s;56796;22424;5226;2182;9,73%;;88;88;4,03%;1;2366;1
;din phil;instance 8;Gurpreet;add;eager_greedy;0.343933s;0.333284s;57252;73691;12985;6327;8,59%;;99;99;1,56%;1;5787;1
;din phil;instance 9;Gurpreet;add;eager_greedy;1.01808s;1.00136s;58800;243493;34572;18734;7,69%;;110;110;0,59%;1;14750;1
;din phil;instance 10;Gurpreet;add;eager_greedy;3.4266s;3.41264s;62252;801885;96160;55927;6,97%;;121;121;0,22%;1;38907;1
;din phil;instance 11;Gurpreet;add;eager_greedy;;;;;;;#DIV/0!;;;;#DIV/0!;#DIV/0!;1611412;0
;din phil;instance 12;Gurpreet;add;eager_greedy;;;;;;;#DIV/0!;;;;#DIV/0!;#DIV/0!;1477170;0
;din phil;instance 13;Gurpreet;add;eager_greedy;;;;;;;#DIV/0!;;;;#DIV/0!;#DIV/0!;1384753;0
;din phil;instance 14;Gurpreet;add;eager_greedy;;;;;;;#DIV/0!;;;;#DIV/0!;#DIV/0!;1103842;0
;din phil;instance 15;Gurpreet;add;eager_greedy;;;;;;;#DIV/0!;;;;#DIV/0!;#DIV/0!;1203743;0
;din phil;instance 16;Gurpreet;add;eager_greedy;;;;;;;#DIV/0!;;;;#DIV/0!;#DIV/0!;903743;0
;din phil;instance 17;Gurpreet;add;eager_greedy;;;;;;;#DIV/0!;;;;#DIV/0!;#DIV/0!;830684;0
;din phil;instance 18;Gurpreet;add;eager_greedy;;;;;;;#DIV/0!;;;;#DIV/0!;#DIV/0!;732364;0
;din phil;instance 19;Gurpreet;add;eager_greedy;;;;;;;#DIV/0!;;;;#DIV/0!;#DIV/0!;1192374;0
;din phil;instance 20;Gurpreet;add;eager_greedy;;;;;;;#DIV/0!;;;;#DIV/0!;#DIV/0!;1283745;0
;din phil;instance 1;Gurpreet;cg;eager_greedy;0.0091043s;0.0020047s;56260;127;107;63;49,61%;;22;22;34,92%;1;4;1
;din phil;instance 2;Gurpreet;cg;eager_greedy;0.0179058s;0.0110045s;56260;329;281;99;30,09%;;33;33;33,33%;1;40;1
;din phil;instance 3;Gurpreet;cg;eager_greedy;0.0317582s;0.0242723s;56338;770;503;178;23,12%;;44;44;24,72%;1;112;1
;din phil;instance 4;Gurpreet;cg;eager_greedy;0.0458869s;0.0352543s;56524;2548;1221;461;18,09%;;55;55;11,93%;1;403;1
;din phil;instance 5;Gurpreet;cg;eager_greedy;0.0834739s;0.0724495s;56656;9051;3078;1324;14,63%;;66;66;4,98%;1;1229;1
;din phil;instance 6;Gurpreet;cg;eager_greedy;0.206829s;0.196101s;57076;32645;8209;3999;12,25%;;77;77;1,93%;1;3487;1
;din phil;instance 7;Gurpreet;cg;eager_greedy;0.643389s;0.629202s;57992;116982;22905;12326;10,54%;;88;88;0,71%;1;9628;1
;din phil;instance 8;Gurpreet;cg;eager_greedy;2.1989s;2.1804s;60908;413778;65970;38257;9,25%;;99;99;0,26%;1;26504;1
;din phil;instance 9;Gurpreet;cg;eager_greedy;7.45897s;7.44215s;68192;1443917;194132;118944;8,24%;;110;110;0,09%;1;73691;1
;din phil;instance 10;Gurpreet;cg;eager_greedy;2.59847s;2.57587s;527977;68635;192400;38048;55,44%;;121;121;0,32%;1;28926;1
;din phil;instance 11;Gurpreet;cg;eager_greedy;21.3818s;21.3525s;95112;3922900;578067;248014;6,32%;;132;132;0,05%;1;327862;1
;din phil;instance 12;Gurpreet;cg;eager_greedy;51.1632s;51.1274s;140984;10322625;1221145;602079;5,83%;;143;143;0,02%;1;616455;1
;din phil;instance 13;Gurpreet;cg;eager_greedy;;;;;;;#DIV/0!;;;;#DIV/0!;#DIV/0!;916029;0
;din phil;instance 14;Gurpreet;cg;eager_greedy;;;;;;;#DIV/0!;;;;#DIV/0!;#DIV/0!;114148;0
;din phil;instance 15;Gurpreet;cg;eager_greedy;;;;;;;#DIV/0!;;;;#DIV/0!;#DIV/0!;115765;0
;din phil;instance 16;Gurpreet;cg;eager_greedy;;;;;;;#DIV/0!;;;;#DIV/0!;#DIV/0!;122423;0
;din phil;instance 17;Gurpreet;cg;eager_greedy;;;;;;;#DIV/0!;;;;#DIV/0!;#DIV/0!;127463;0
;din phil;instance 18;Gurpreet;cg;eager_greedy;;;;;;;#DIV/0!;;;;#DIV/0!;#DIV/0!;1384732;0
;din phil;instance 19;Gurpreet;cg;eager_greedy;;;;;;;#DIV/0!;;;;#DIV/0!;#DIV/0!;1234753;0
;din phil;instance 20;Gurpreet;cg;eager_greedy;;;;;;;#DIV/0!;;;;#DIV/0!;#DIV/0!;1138475;0
;din phil;instance 1;Gurpreet;add+cg;eager_greedy;0.0176312s;0.0056903s;56280;94;84;45;47,87%;;22;22;48,89%;1;3;1
;din phil;instance 2;Gurpreet;add+cg;eager_greedy;0.0199913s;0.0102083s;56384;205;180;61;29,76%;;33;33;54,10%;1;17;1
;din phil;instance 3;Gurpreet;add+cg;eager_greedy;0.0237981s;0.0153793s;56392;444;350;96;21,62%;;44;44;45,83%;1;51;1
;din phil;instance 4;Gurpreet;add+cg;eager_greedy;0.057309s;0.0461184s;56524;982;655;167;17,01%;;55;55;32,93%;1;138;1
;din phil;instance 5;Gurpreet;add+cg;eager_greedy;0.0981273s;0.0823963s;56660;2573;1233;352;13,68%;;66;66;18,75%;1;364;1
;din phil;instance 6;Gurpreet;add+cg;eager_greedy;0.144183s;0.12832s;56792;7244;2392;826;11,40%;;77;77;9,32%;1;853;1
;din phil;instance 7;Gurpreet;add+cg;eager_greedy;0.294052s;0.27944s;57192;22685;5312;2217;9,77%;;104;104;4,69%;1;2154;1
;din phil;instance 8;Gurpreet;add+cg;eager_greedy;0.690659s;0.670831s;57756;73960;13079;6359;8,60%;;115;115;1,81%;1;5518;1
;din phil;instance 9;Gurpreet;add+cg;eager_greedy;2.10036s;2.07172s;59620;249973;35906;19343;7,74%;;142;142;0,73%;1;15036;1
;din phil;instance 10;Gurpreet;add+cg;eager_greedy;5.67208s;5.64207s;63800;802304;96337;55961;6,98%;;121;121;0,22%;1;38626;1
;din phil;instance 11;Gurpreet;add+cg;eager_greedy;120.037s;120.002s;200620;15320262;2009095;957764;6,25%;;132;132;0,01%;1;1046155;1
;din phil;instance 12;Gurpreet;add+cg;eager_greedy;120.045s;120.002s;208248;15755234;1854884;912947;5,79%;;143;143;0,02%;1;938644;1
;din phil;instance 13;Gurpreet;add+cg;eager_greedy;;;;;;;#DIV/0!;;;;#DIV/0!;#DIV/0!;816967;0
;din phil;instance 14;Gurpreet;add+cg;eager_greedy;;;;;;;#DIV/0!;;;;#DIV/0!;#DIV/0!;723679;0
;din phil;instance 15;Gurpreet;add+cg;eager_greedy;;;;;;;#DIV/0!;;;;#DIV/0!;#DIV/0!;636461;0
;din phil;instance 16;Gurpreet;add+cg;eager_greedy;;;;;;;#DIV/0!;;;;#DIV/0!;#DIV/0!;850283;0
;din phil;instance 17;Gurpreet;add+cg;eager_greedy;;;;;;;#DIV/0!;;;;#DIV/0!;#DIV/0!;823742;0
;din phil;instance 18;Gurpreet;add+cg;eager_greedy;;;;;;;#DIV/0!;;;;#DIV/0!;#DIV/0!;812673;0
;din phil;instance 19;Gurpreet;add+cg;eager_greedy;;;;;;;#DIV/0!;;;;#DIV/0!;#DIV/0!;792374;0
;din phil;instance 20;Gurpreet;add+cg;eager_greedy;;;;;;;#DIV/0!;;;;#DIV/0!;#DIV/0!;7102473;0
;din phil;instance 1;Gurpreet;add;lazy_greedy;0.0097364s;0.0018139s;56128;109;73;56;51,38%;;22;22;39,29%;1;16;1
;din phil;instance 2;Gurpreet;add;lazy_greedy;0.0134421s;0.0075431s;56260;303;140;105;34,65%;;33;33;31,43%;1;33;1
;din phil;instance 3;Gurpreet;add;lazy_greedy;0.0152219s;0.0070304s;56260;743;272;187;25,17%;;44;44;23,53%;1;84;1
;din phil;instance 4;Gurpreet;add;lazy_greedy;0.0202489s;0.0124722s;56392;1646;509;318;19,32%;;55;55;17,30%;1;190;1
;din phil;instance 5;Gurpreet;add;lazy_greedy;0.0410046s;0.0314648s;56396;3736;1011;567;15,18%;;66;66;11,64%;1;443;1
;din phil;instance 6;Gurpreet;add;lazy_greedy;0.0715858s;0.0641619s;56524;9304;2133;1138;12,23%;;77;77;6,77%;1;994;1
;din phil;instance 7;Gurpreet;add;lazy_greedy;0.183103s;0.168665s;56796;25955;4982;2643;10,18%;;88;88;3,33%;1;2338;1
;din phil;instance 8;Gurpreet;add;lazy_greedy;0.432402s;0.418107s;57260;78850;12670;6918;8,77%;;99;99;1,43%;1;5751;1
;din phil;instance 9;Gurpreet;add;lazy_greedy;1.46816s;1.4552s;58808;250714;34177;19471;7,77%;;110;110;0,56%;1;14705;1
;din phil;instance 10;Gurpreet;add;lazy_greedy;4.29195s;4.27724s;62212;811624;95677;56824;7,00%;;121;121;0,21%;1;38852;1
;din phil;instance 11;Gurpreet;add;lazy_greedy;;;;;;;;;;;;;1372766;0
;din phil;instance 12;Gurpreet;add;lazy_greedy;;;;;;;;;;;;;1169369;0
;din phil;instance 13;Gurpreet;add;lazy_greedy;;;;;;;;;;;;;1065663;0
;din phil;instance 14;Gurpreet;add;lazy_greedy;;;;;;;;;;;;;927374;0
;din phil;instance 15;Gurpreet;add;lazy_greedy;;;;;;;;;;;;;917374;0
;din phil;instance 16;Gurpreet;add;lazy_greedy;;;;;;;;;;;;;827472;0
;din phil;instance 17;Gurpreet;add;lazy_greedy;;;;;;;;;;;;;8127742;0
;din phil;instance 18;Gurpreet;add;lazy_greedy;;;;;;;;;;;;;7928374;0
;din phil;instance 19;Gurpreet;add;lazy_greedy;;;;;;;;;;;;;7293747;0
;din phil;instance 20;Gurpreet;add;lazy_greedy;;;;;;;;;;;;;6917347;0
;din phil;instance 1;Gurpreet;cg;lazy_greedy;0.0088661s;0.0019498s;56260;162;101;96;59,26%;;22;22;22,92%;1;4;1
;din phil;instance 2;Gurpreet;cg;lazy_greedy;0.0218975s;0.0119188s;56260;557;268;228;40,93%;;33;33;14,47%;1;39;1
;din phil;instance 3;Gurpreet;cg;lazy_greedy;0.0299131s;0.0200329s;56338;1382;477;363;26,27%;;44;44;12,12%;1;113;1
;din phil;instance 4;Gurpreet;cg;lazy_greedy;0.0529697s;0.0435183s;56524;4215;1231;815;19,34%;;55;55;6,75%;1;415;1
;din phil;instance 5;Gurpreet;cg;lazy_greedy;0.115444s;0.104098s;56656;13412;3304;2028;15,12%;;66;66;3,25%;1;1275;1
;din phil;instance 6;Gurpreet;cg;lazy_greedy;0.393207s;0.378474s;57076;44087;9118;5495;12,46%;;77;77;1,40%;1;3622;1
;din phil;instance 7;Gurpreet;cg;lazy_greedy;0.929753s;0.914684s;58136;149772;25912;15932;10,64%;;88;88;0,55%;1;9979;1
;din phil;instance 8;Gurpreet;cg;lazy_greedy;3.08422s;3.06828s;61212;514882;75242;47883;9,30%;;99;99;0,21%;1;27358;1
;din phil;instance 9;Gurpreet;cg;lazy_greedy;11.3275s;11.3095s;73248;1768600;221964;146276;8,27%;;110;110;0,08%;1;75687;1
;din phil;instance 10;Gurpreet;cg;lazy_greedy;4.30421s;4.28217s;63192;669122;96107;47966;7,17%;;121;121;0,25%;1;48140;1
;din phil;instance 11;Gurpreet;cg;lazy_greedy;27.832s;27.8017s;96976;4089735;614448;258365;6,32%;;132;132;0,05%;1;356082;1
;din phil;instance 12;Gurpreet;cg;lazy_greedy;65.9784s;65.9404s;143576;1513889;1266530;612751;40,48%;;143;143;0,02%;1;653778;1
;din phil;instance 13;Gurpreet;cg;lazy_greedy;;;;;;;;;;;;;537639;0
;din phil;instance 14;Gurpreet;cg;lazy_greedy;;;;;;;;;;;;;112720;0
;din phil;instance 15;Gurpreet;cg;lazy_greedy;;;;;;;;;;;;;172837;0
;din phil;instance 16;Gurpreet;cg;lazy_greedy;;;;;;;;;;;;;129384;0
;din phil;instance 17;Gurpreet;cg;lazy_greedy;;;;;;;;;;;;;128345;0
;din phil;instance 18;Gurpreet;cg;lazy_greedy;;;;;;;;;;;;;1134773;0
;din phil;instance 19;Gurpreet;cg;lazy_greedy;;;;;;;;;;;;;1395832;0
;din phil;instance 20;Gurpreet;cg;lazy_greedy;;;;;;;;;;;;;1458372;0
;din phil;instance 1;Gurpreet;add+cg;lazy_greedy;0.0175355s;0.0076672s;56280;124;77;73;58,87%;;22;22;30,14%;1;3;1
;din phil;instance 2;Gurpreet;add+cg;lazy_greedy;0.0245997s;0.0141625s;56388;365;152;135;36,99%;;33;33;24,44%;1;16;1
;din phil;instance 3;Gurpreet;add+cg;lazy_greedy;0.0290074s;0.0196223s;56392;959;293;243;25,34%;;44;44;18,11%;1;49;1
;din phil;instance 4;Gurpreet;add+cg;lazy_greedy;0.0501251s;0.0381694s;56524;2157;548;412;19,10%;;55;55;13,35%;1;135;1
;din phil;instance 5;Gurpreet;add+cg;lazy_greedy;0.0973422s;0.0795688s;56660;4890;1064;728;14,89%;;66;66;9,07%;1;335;1
;din phil;instance 6;Gurpreet;add+cg;lazy_greedy;0.141747s;0.131237s;56924;11468;2273;1388;12,10%;;77;77;5,55%;1;884;1
;din phil;instance 7;Gurpreet;add+cg;lazy_greedy;0.37672s;0.353401s;57184;29815;5291;3030;10,16%;;104;104;3,43%;1;2260;1
;din phil;instance 8;Gurpreet;add+cg;lazy_greedy;1.04218s;1.01848s;57852;85360;13249;7505;8,79%;;115;115;1,53%;1;5743;1
;din phil;instance 9;Gurpreet;add+cg;lazy_greedy;3.50361s;3.48015s;59752;263526;35594;20542;7,80%;;142;142;0,69%;1;15051;1
;din phil;instance 10;Gurpreet;add+cg;lazy_greedy;8.84897s;8.82273s;63924;821130;96589;57456;7,00%;;121;121;0,21%;1;39132;1
;din phil;instance 11;Gurpreet;add+cg;lazy_greedy;120.035s;120s;145824;9991444;1295765;626610;6,27%;;132;132;0,02%;1;669155;1
;din phil;instance 12;Gurpreet;add+cg;lazy_greedy;120.017s;120.002s;208248;15755234;1854884;912947;5,79%;;143;143;0,02%;1;938644;1
;din phil;instance 13;Gurpreet;add+cg;lazy_greedy;;;;;;;;;;;;;;0
;din phil;instance 14;Gurpreet;add+cg;lazy_greedy;;;;;;;;;;;;;;0
;din phil;instance 15;Gurpreet;add+cg;lazy_greedy;;;;;;;;;;;;;;0
;din phil;instance 16;Gurpreet;add+cg;lazy_greedy;;;;;;;;;;;;;;0
;din phil;instance 17;Gurpreet;add+cg;lazy_greedy;;;;;;;;;;;;;;0
;din phil;instance 18;Gurpreet;add+cg;lazy_greedy;;;;;;;;;;;;;;0
;din phil;instance 19;Gurpreet;add+cg;lazy_greedy;;;;;;;;;;;;;;0
;din phil;instance 20;Gurpreet;add+cg;lazy_greedy;;;;;;;;;;;;;;0
;gripper;instance 1;Cheran;add;eager_greedy;0.00636246s;0.00312377s;56124;67;54;16;23,88%;;15;15;93,75%;1;0;1
;gripper;instance 2;Cheran;add;eager_greedy;0.00833399s;0.0039646s;56124;137;116;24;17,52%;;23;23;95,83%;1;0;1
;gripper;instance 3;Cheran;add;eager_greedy;0.00912051s;0.0054305s;56124;231;202;32;13,85%;;31;31;96,88%;1;0;1
;gripper;instance 4;Cheran;add;eager_greedy;0.0114457s;0.00706827s;56124;349;312;40;11,46%;;39;39;97,50%;1;0;1
;gripper;instance 5;Cheran;add;eager_greedy;0.0146569s;0.0108606s;56124;491;446;48;9,78%;;47;47;97,92%;1;0;1
;gripper;instance 6;Cheran;add;eager_greedy;0.016359s;0.0119677s;56256;657;604;56;8,52%;;55;55;98,21%;1;0;1
;gripper;instance 7;Cheran;add;eager_greedy;0.0183554s;0.0146417s;56260;847;786;64;7,56%;;63;63;98,44%;1;0;1
;gripper;instance 8;Cheran;add;eager_greedy;0.0201536s;0.0163273s;56256;1061;992;72;6,79%;;71;71;98,61%;1;0;1
;gripper;instance 9;Cheran;add;eager_greedy;0.028364s;0.0241242s;56256;1299;1222;80;6,16%;;79;79;98,75%;1;0;1
;gripper;instance 10;Cheran;add;eager_greedy;0.0314724s;0.0264779s;56256;1561;1476;88;5,64%;;87;87;98,86%;1;0;1
;gripper;instance 11;Cheran;add;eager_greedy;0.0338946s;0.0296422s;56260;1847;1754;96;5,20%;;95;95;98,96%;1;0;1
;gripper;instance 12;Cheran;add;eager_greedy;0.0389463s;0.0349406s;56388;2157;2056;104;4,82%;;103;103;99,04%;1;0;1
;gripper;instance 13;Cheran;add;eager_greedy;0.0524008s;0.0473214s;56392;2491;2382;112;4,50%;;111;111;99,11%;1;0;1
;gripper;instance 14;Cheran;add;eager_greedy;0.0518667s;0.047149s;56404;2849;2732;120;4,21%;;119;119;99,17%;1;0;1
;gripper;instance 15;Cheran;add;eager_greedy;0.0555301s;0.0504814s;56400;3231;3106;128;3,96%;;127;127;99,22%;1;0;1
;gripper;instance 16;Cheran;add;eager_greedy;0.0709125s;0.0651047s;56408;3637;3504;136;3,74%;;135;135;99,26%;1;0;1
;gripper;instance 17;Cheran;add;eager_greedy;0.0726615s;0.0672854s;56388;4067;3926;144;3,54%;;143;143;99,31%;1;0;1
;gripper;instance 18;Cheran;add;eager_greedy;0.0803265s;0.0756952s;56544;4521;4372;152;3,36%;;151;151;99,34%;1;0;1
;gripper;instance 19;Cheran;add;eager_greedy;0.0953229s;0.090812s;56552;4999;4842;160;3,20%;;159;159;99,38%;1;0;1
;gripper;instance 20;Cheran;add;eager_greedy;0.104903s;0.0994127s;56524;5501;5336;168;3,05%;;167;167;99,40%;1;0;1
;gripper;instance 1;Cheran;add+cg;eager_greedy;0.00837163s;0.00439874s;56124;73;56;19;26,03%;;15;15;78,95%;1;0;1
;gripper;instance 2;Cheran;add+cg;eager_greedy;0.010535s;0.00651444s;56260;152;125;29;19,08%;;23;23;79,31%;1;0;1
;gripper;instance 3;Cheran;add+cg;eager_greedy;0.0119675s;0.00784864s;56256;259;222;39;15,06%;;31;31;79,49%;1;0;1
;gripper;instance 4;Cheran;add+cg;eager_greedy;0.0129306s;0.00908881s;56392;394;347;49;12,44%;;39;39;79,59%;1;0;1
;gripper;instance 5;Cheran;add+cg;eager_greedy;0.0206503s;0.0154463s;56540;557;500;59;10,59%;;47;47;79,66%;1;0;1
;gripper;instance 6;Cheran;add+cg;eager_greedy;0.0241928s;0.0189112s;56692;748;681;69;9,22%;;55;55;79,71%;1;0;1
;gripper;instance 7;Cheran;add+cg;eager_greedy;0.0260751s;0.0210768s;56960;967;890;79;8,17%;;63;63;79,75%;1;0;1
;gripper;instance 8;Cheran;add+cg;eager_greedy;0.0358135s;0.0304696s;57268;1214;1127;89;7,33%;;71;71;79,78%;1;0;1
;gripper;instance 9;Cheran;add+cg;eager_greedy;0.0417935s;0.035706s;57624;1489;1392;99;6,65%;;79;79;79,80%;1;0;1
;gripper;instance 10;Cheran;add+cg;eager_greedy;0.0453332s;0.0395035s;58024;1792;1685;109;6,08%;;87;87;79,82%;1;0;1
;gripper;instance 11;Cheran;add+cg;eager_greedy;0.0537196s;0.0483699s;58472;2123;2006;119;5,61%;;95;95;79,83%;1;0;1
;gripper;instance 12;Cheran;add+cg;eager_greedy;0.0555014s;0.0498305s;59172;2482;2355;129;5,20%;;103;103;79,84%;1;0;1
;gripper;instance 13;Cheran;add+cg;eager_greedy;0.0738822s;0.0664006s;59860;2869;2732;139;4,84%;;111;111;79,86%;1;0;1
;gripper;instance 14;Cheran;add+cg;eager_greedy;0.0831501s;0.0744061s;60616;3284;3137;149;4,54%;;119;119;79,87%;1;0;1
;gripper;instance 15;Cheran;add+cg;eager_greedy;0.098228s;0.0877863s;61436;3727;3570;159;4,27%;;127;127;79,87%;1;0;1
;gripper;instance 16;Cheran;add+cg;eager_greedy;0.114053s;0.102752s;62580;4198;4031;169;4,03%;;135;135;79,88%;1;0;1
